8,1761315970059,0.30987054,0.14596218,9.735797,-3.054324E-4,-0.0018325944,0.0012217296,0.013444524,-0.010647411,0.43207297,52.425003,5.4187503,-47.4
6,1761315970992,0.2883351,0.1477568,9.731609,-1.527162E-4,-7.6358096E-4,3.054324E-4,0.013485572,-0.010767003,0.43204272,52.425003,5.4750004,-47.25
5,1761315971934,0.28953153,0.14955142,9.7298155,1.527162E-4,-3.054324E-4,-0.0,0.01359406,-0.010851306,0.43203178,52.518753,5.5875,-47.41875
4,1761315972950,0.29671,0.1477568,9.7298155,3.054324E-4,-0.0010690134,-1.527162E-4,0.013324269,-0.010354759,0.43214428,52.55625,5.4750004,-47.662502
8,1761315974158,0.2943172,0.14895321,9.729217,0.0012217296,-6.108648E-4,-0.0,0.01331334,-0.01037014,0.43213826,52.725002,5.5875,-47.550003
9,1761315975068,0.29252258,0.15014961,9.726226,-3.054324E-4,-6.108648E-4,-0.0,0.013343823,-0.010334969,0.43215272,52.518753,5.53125,-47.568752
3,1761315976116,0.29252258,0.1471586,9.732208,-1.527162E-4,-0.0,-1.527162E-4,0.01337834,-0.010419464,0.43213212,52.312504,5.49375,-47.68125
7,1761315977167,0.293719,0.14536397,9.716056,9.162972E-4,-0.0015271619,-0.0,0.013373648,-0.010437815,0.43212605,52.425003,5.45625,-47.5875
5,1761315978216,0.2955136,0.1477568,9.734601,-1.527162E-4,-1.527162E-4,-0.0,0.013332287,-0.01039183,0.4321343,52.3875,5.3250003,-47.568752
3,1761315979223,0.29491538,0.14297116,9.732806,-4.581486E-4,-1.527162E-4,-1.527162E-4,0.013310576,-0.0104232915,0.4321221,52.65,5.4187503,-47.643753
2,1761315980265,0.29192436,0.14476576,9.733404,-6.108648E-4,-3.054324E-4,-0.0,0.013327067,-0.010390161,0.43213412,52.781254,5.71875,-47.60625
6,1761315981243,0.2973082,0.14955142,9.730413,1.527162E-4,-0.0,-0.0,0.013370401,-0.0103477165,0.43215242,52.537502,5.4375,-47.5875
9,1761315982131,0.29012975,0.14895321,9.731011,1.527162E-4,1.527162E-4,1.527162E-4,0.013369153,-0.01030944,0.43216363,52.162502,5.3250003,-47.287502
8,1761315983075,0.29850462,0.148355,9.733404,3.054324E-4,-1.527162E-4,-0.0,0.01336052,-0.010264358,0.4321759,52.55625,5.45625,-47.081253
7,1761315984056,0.29491538,0.14955142,9.734002,-4.581486E-4,-3.054324E-4,-1.527162E-4,0.01339963,-0.010297982,0.43217102,52.893753,5.53125,-47.325
6,1761315985090,0.29312077,0.15014961,9.736395,1.527162E-4,-3.054324E-4,0.0,0.013447563,-0.010319747,0.43217084,52.7625,5.4187503,-47.456253
5,1761315986038,0.29132617,0.15074782,9.734002,-1.527162E-4,-1.527162E-4,1.527162E-4,0.013375984,-0.01034729,0.43215328,52.593754,5.34375,-47.568752
4,1761315986999,0.293719,0.14656039,9.731609,-7.6358096E-4,-6.108648E-4,-0.0,0.013356424,-0.010383688,0.43213987,52.406254,5.30625,-47.662502
3,1761315987981,0.2955136,0.14416756,9.739387,-4.581486E-4,-3.054324E-4,-3.054324E-4,0.013371218,-0.01043836,0.43212557,52.593754,5.5125003,-47.625
2,1761315989015,0.2955136,0.14057833,9.738789,-1.527162E-4,1.527162E-4,1.527162E-4,0.013237086,-0.010504115,0.43208843,52.537502,5.4187503,-47.756252
1,1761315990140,0.2961118,0.14536397,9.734601,6.108648E-4,6.108648E-4,1.527162E-4,0.013296227,-0.010399805,0.4321272,52.631252,5.625,-47.643753
4,1761315991490,0.29671,0.148355,9.735199,4.581486E-4,1.527162E-4,-1.527162E-4,0.01328367,-0.010331695,0.4321458,52.55625,5.5125003,-47.775
5,1761315992724,0.2961118,0.14895321,9.734002,0.0,-1.527162E-4,-0.0,0.013428914,-0.010335788,0.43216363,52.66875,5.68125,-47.643753
6,1761315993656,0.29312077,0.15134603,9.730413,6.108648E-4,9.162972E-4,-0.0,0.013480037,-0.010159199,0.4322228,52.500004,5.45625,-47.662502
7,1761315994606,0.293719,0.14895321,9.735199,-1.527162E-4,-4.581486E-4,-1.527162E-4,0.013451402,-0.010309708,0.43217432,52.350002,5.45625,-47.60625
8,1761315995755,0.29132617,0.14656039,9.731609,-1.527162E-4,-4.581486E-4,0.0,0.0134745585,-0.010332903,0.43217048,52.612503,5.5125003,-47.71875
9,1761315996696,0.29312077,0.14895321,9.726226,0.0021380268,0.0019853106,-1.527162E-4,0.013486313,-0.010057666,0.4322538,52.800003,5.5875,-47.86875
1,1761315997746,0.2973082,0.14177474,9.737592,-6.108648E-4,-3.054324E-4,-1.527162E-4,0.013291537,-0.010291874,0.43215868,52.612503,5.53125,-47.643753
2,1761315998815,0.29312077,0.14596218,9.734601,-4.581486E-4,-1.527162E-4,-1.527162E-4,0.013327985,-0.01025741,0.4321737,53.006252,5.83125,-47.475002
3,1761315999856,0.29072794,0.14596218,9.733404,-4.581486E-4,-1.527162E-4,-4.581486E-4,0.013356279,-0.010306413,0.43216285,52.85625,5.775,-47.662502
4,1761316000899,0.30508488,0.1692922,9.716655,-7.6358096E-4,-0.002290743,-6.108648E-4,0.013298852,-0.010337422,0.4321461,52.781254,5.7000003,-47.662502
5,1761316001932,0.2883351,0.13998012,9.729217,6.108648E-4,0.0016798781,-1.527162E-4,0.013293599,-0.01040244,0.43212608,52.612503,5.64375,-47.568752
6,1761316002870,0.3056831,0.14476576,9.729217,-1.527162E-4,-0.0015271619,-1.527162E-4,0.013298329,-0.010842156,0.43199584,52.95,5.83125,-47.49375
7,1761316003756,0.32063824,0.13998012,9.726226,-4.581486E-4,-9.162972E-4,-1.527162E-4,0.0134803625,-0.01151534,0.43181872,52.818752,5.775,-47.456253
8,1761316004758,0.32004002,0.13878371,9.735199,-0.0012217296,-0.0012217296,-1.527162E-4,0.013578506,-0.011623205,0.43179926,52.631252,5.55,-47.41875
9,1761316005612,0.31944183,0.13998012,9.731609,4.581486E-4,0.0,0.0,0.013574558,-0.01165948,0.4317879,52.612503,5.55,-47.362503
1,1761316006729,0.32482567,0.13100705,9.739387,-3.054324E-4,-0.0010690134,-4.581486E-4,0.013567412,-0.011772235,0.43175325,52.65,5.55,-47.625
2,1761316007787,0.3188436,0.13938192,9.733404,-1.527162E-4,1.527162E-4,0.0,0.013480196,-0.011782095,0.43173894,52.500004,5.3812504,-47.4
3,1761316008704,0.3182454,0.13878371,9.732806,3.054324E-4,1.527162E-4,-0.0,0.013456073,-0.011768579,0.43173984,52.425003,5.4375,-47.4375
4,1761316009678,0.31764722,0.13998012,9.729217,-4.581486E-4,-1.527162E-4,-1.527162E-4,0.013484328,-0.0117823975,0.4317394,52.66875,5.68125,-47.568752
5,1761316010883,0.32183465,0.13519448,9.734002,1.527162E-4,-1.527162E-4,0.0,0.013488192,-0.011844628,0.43172127,52.500004,5.71875,-47.60625
6,1761316011804,0.3182454,0.13878371,9.734002,1.527162E-4,-1.527162E-4,0.0,0.013449786,-0.011769401,0.43173876,52.4625,5.7562504,-47.53125
7,1761316012779,0.32063824,0.13519448,9.735797,0.0013744457,-0.0013744457,-0.0,0.013579042,-0.011803233,0.43174547,52.275,5.625,-47.5875
8,1761316013761,0.32183465,0.14177474,9.727423,4.581486E-4,-4.581486E-4,-1.527162E-4,0.013571877,-0.011813603,0.43174145,52.575,5.5875,-47.568752
9,1761316014625,0.32303107,0.13938192,9.734601,3.054324E-4,-1.527162E-4,-3.054324E-4,0.01357564,-0.011775445,0.43175337,52.18125,5.4750004,-47.34375
1,1761316017165,0.31764722,0.1381855,9.73819,-1.527162E-4,-0.0012217296,-1.527162E-4,0.013512155,-0.011494042,0.43182924,52.987503,5.5687504,-47.831253
4,1761316018321,0.3188436,0.1369891,9.736395,-6.108648E-4,-1.527162E-4,0.0,0.013562935,-0.01172354,0.43176723,52.7625,5.5875,-47.643753
7,1761316019239,0.31944183,0.13998012,9.731011,1.527162E-4,-1.527162E-4,0.0,0.013614953,-0.011703152,0.4317801,52.725002,5.68125,-47.756252
2,1761316020587,0.32063824,0.14117654,9.731011,-6.108648E-4,-1.527162E-4,-1.527162E-4,0.013586452,-0.011699422,0.4317775,52.66875,5.55,-47.643753
5,1761316021591,0.3164508,0.13998012,9.732806,1.527162E-4,-3.054324E-4,-1.527162E-4,0.013562259,-0.011759041,0.43175653,52.725002,5.5687504,-47.34375
8,1761316022469,0.31944183,0.13998012,9.732208,-1.527162E-4,-4.581486E-4,-1.527162E-4,0.013576194,-0.01182416,0.43173885,53.11875,5.6625004,-47.4375
3,1761316023503,0.31944183,0.1381855,9.732208,-3.054324E-4,-1.527162E-4,-1.527162E-4,0.0135761285,-0.011871829,0.43172458,53.2125,5.55,-47.49375
6,1761316024477,0.32303107,0.13758731,9.737592,-3.054324E-4,-1.527162E-4,-3.054324E-4,0.013514601,-0.011799789,0.4317381,53.11875,5.5687504,-47.5875
9,1761316025395,0.32123643,0.13758731,9.73819,7.6358096E-4,7.6358096E-4,3.054324E-4,0.013511874,-0.011744708,0.43175426,52.893753,5.5875,-47.53125
7,1761317411599,-0.2009971,0.10887343,9.754341,-0.0,-4.581486E-4,1.527162E-4,-0.0020102179,0.011514537,0.613518,48.54375,-65.025,-20.118752
4,1761317424272,-0.20638095,0.10468599,9.735797,-7.6358096E-4,-9.162972E-4,-4.581486E-4,-0.002423798,0.011814096,0.6135041,54.843754,-65.925,-25.218752
7,1761317425361,-0.20458634,0.111266255,9.734002,-0.004734202,-0.012370012,-0.0,-0.0023619263,0.011366082,0.6133626,54.093754,-66.1875,-25.143751
8,1761317426268,-0.20638095,0.11246266,9.741779,-0.0029016077,-0.006872229,0.0,-0.002458653,0.01175058,0.61348534,54.018753,-66.262505,-25.1625
5,1761317427227,-0.20578274,0.09930214,9.746565,1.527162E-4,1.527162E-4,0.0,-0.0023538794,0.011688244,0.6134937,53.98125,-66.24375,-25.143751
2,1761317428121,-0.21296121,0.106480606,9.731609,-0.0044287695,-0.009315688,0.0,-0.0023215683,0.011616438,0.61378855,53.906254,-66.412506,-25.29375
3,1761317428985,-0.20757736,0.12143575,9.753743,0.00763581,0.01527162,-1.527162E-4,-0.0024720477,0.011818115,0.61378264,53.718754,-66.356255,-25.031252
6,1761317429882,-0.20997019,0.10348958,9.757931,-0.0013744457,-0.0036651888,1.527162E-4,-0.0023713931,0.011910697,0.6142629,54.05625,-66.20625,-24.993752
9,1761317430755,-0.22971097,0.12023934,9.700503,-0.0015271619,-0.003970621,-1.527162E-4,-0.0024362856,0.011638579,0.6141485,53.812504,-66.356255,-24.768751
7,1761317431739,-0.21475583,0.104087785,9.7399845,-7.6358096E-4,-9.162972E-4,-7.6358096E-4,-0.0022208772,0.012083018,0.6143669,54.018753,-66.262505,-24.843752
1,1761317432827,-0.20937198,0.10348958,9.740582,-3.054324E-4,-0.0010690134,-3.054324E-4,-0.0022324175,0.011744959,0.61424476,54.16875,-66.09375,-25.087502
4,1761317433835,-0.20817557,0.1058824,9.743574,3.054324E-4,-0.0,-1.527162E-4,-0.0022888381,0.011438006,0.6145141,54.3375,-65.90625,-25.3875
7,1761317434817,-0.2009971,0.10707881,9.774082,3.054324E-4,-0.0027488915,0.0010690134,-0.0022462606,0.011321389,0.6144292,54.112503,-66.09375,-25.368752
8,1761317435759,-0.21296121,0.104087785,9.728021,-6.108648E-4,-0.0018325944,-1.527162E-4,-0.0021893438,0.011555839,0.6145038,53.925003,-66.1875,-25.031252
5,1761317436700,-0.2117648,0.10289137,9.740582,4.581486E-4,-3.054324E-4,1.527162E-4,-0.0023582187,0.011770717,0.6145305,54.300003,-66.168755,-24.975
2,1761317437726,-0.20817557,0.10229317,9.74477,0.0,1.527162E-4,-0.0,-0.002390441,0.011970493,0.61459106,54.7125,-66.075005,-25.0125
3,1761317438701,-0.20937198,0.10827523,9.73819,-1.527162E-4,-0.0,-1.527162E-4,-0.0022962166,0.011906591,0.61459583,53.925003,-66.262505,-24.487501
6,1761317439664,-0.20757736,0.1052842,9.74477,1.527162E-4,-6.108648E-4,3.054324E-4,-0.0022086094,0.01183218,0.614595,53.775,-66.168755,-24.6
9,1761317440503,-0.20937198,0.10229317,9.741779,-6.108648E-4,-7.6358096E-4,-3.054324E-4,-0.0023103787,0.01181957,0.6145613,53.943752,-66.15,-25.087502
1,1761317703753,-0.19621146,0.10827523,9.757931,-0.004123337,-0.008704823,-0.0,-0.0019515583,0.011504328,0.6203377,45.675003,-67.05,-22.78125
8,1761317704965,-0.19621146,0.10767702,9.753743,0.0021380268,0.00320704,-0.0,-0.0017915005,0.011403725,0.6203499,47.8125,-66.15,-24.056252
9,1761317705749,-0.20398813,0.11784652,9.72144,-3.054324E-4,1.527162E-4,-0.0,-0.0018636561,0.011494411,0.6203615,47.625,-66.20625,-24.206251
6,1761317706606,-0.19800608,0.116650105,9.741181,0.0,-3.054324E-4,-0.0,-0.0018218856,0.011479403,0.6203689,47.11875,-66.20625,-24.225
3,1761317707460,-0.19800608,0.10049855,9.763314,-3.054324E-4,1.527162E-4,0.0,-0.0017926196,0.011412797,0.6203529,47.175003,-66.168755,-24.300001
2,1761317709006,-0.19621146,0.10887343,9.7501545,3.054324E-4,1.527162E-4,1.527162E-4,-0.0019096499,0.011507232,0.6203519,46.8375,-66.375,-23.6625
1,1761317760511,-0.12562318,0.12981063,9.750752,-6.108648E-4,6.108648E-4,-3.054324E-4,0.0030743086,0.008986414,0.4667887,23.2875,-27.712502,-38.737503
2,1761317761574,-0.12562318,0.13878371,9.7501545,-0.0044287695,-0.0074830935,1.527162E-4,0.0031122304,0.0093794335,0.4669571,25.125002,-26.812502,-39.80625
3,1761317762526,-0.12801601,0.13519448,9.743574,-7.6358096E-4,-9.162972E-4,-3.054324E-4,0.0031234468,0.008978421,0.4667965,24.73125,-26.8875,-39.9375
4,1761317763487,-0.11066805,0.11784652,9.7681,-0.0018325944,-0.0058032153,3.054324E-4,0.0031963836,0.008727014,0.4667105,24.6,-27.093752,-40.10625
5,1761317764401,-0.096311115,0.12562318,9.754341,-6.108648E-4,-0.0010690134,-1.527162E-4,0.003513114,0.00766543,0.46634817,24.975,-26.831251,-39.99375
6,1761317765254,-0.09750752,0.13100705,9.735199,0.0027488915,0.0050396346,1.527162E-4,0.0035528727,0.0073588933,0.46623155,25.237501,-26.56875,-40.29375
7,1761317766128,-0.086141616,0.13160525,9.739387,1.527162E-4,-3.054324E-4,1.527162E-4,0.0036520094,0.007252231,0.46621007,24.768751,-26.775002,-40.143753
8,1761317767052,-0.083748795,0.1274178,9.757333,0.0025961753,0.0030543238,1.527162E-4,0.0037428709,0.0071287863,0.46617985,24.806252,-26.718752,-40.21875
9,1761317767818,-0.08973085,0.13280165,9.732208,-9.162972E-4,-0.0012217296,-0.0,0.0036981541,0.007056665,0.4661402,24.6,-26.681252,-39.881252
1,1761317768895,-0.096311115,0.1369891,9.732806,-0.0,6.108648E-4,4.581486E-4,0.0035214806,0.006916362,0.46604306,25.10625,-26.737501,-39.75
2,1761317769968,-0.081954174,0.12502499,9.751948,-3.054324E-4,1.527162E-4,-1.527162E-4,0.0036825095,0.0070025683,0.46611452,25.44375,-26.60625,-39.9
3,1761317770912,-0.09032906,0.12323037,9.74836,-1.527162E-4,-0.0,-1.527162E-4,0.0036777654,0.007115962,0.46615997,25.406252,-26.643751,-40.0125
4,1761317771978,-0.08554341,0.13100705,9.753743,-6.108648E-4,-1.527162E-4,-1.527162E-4,0.003753917,0.0070060897,0.466132,25.050001,-26.681252,-40.21875
5,1761317772969,-0.08255238,0.13100705,9.745368,0.0,4.581486E-4,0.0,0.0037272412,0.006913645,0.46608806,25.0125,-26.587502,-40.162502
6,1761317773934,-0.08554341,0.1274178,9.74836,-3.054324E-4,-1.527162E-4,-1.527162E-4,0.0037482562,0.0070599704,0.46615282,25.031252,-26.60625,-40.162502
7,1761317774871,-0.07956135,0.12323037,9.75135,-4.581486E-4,-0.0021380268,1.527162E-4,0.003785094,0.00684913,0.46607453,24.993752,-26.643751,-40.3875
8,1761317797134,-0.08135597,0.13459627,9.74477,7.6358096E-4,-4.581486E-4,4.581486E-4,0.0040408657,0.0069858553,0.466188,25.518751,-26.56875,-40.29375
9,1761317798057,-0.081954174,0.13280165,9.737592,-0.0018325944,-0.0025961753,1.527162E-4,0.0040672347,0.0071588657,0.46626493,25.406252,-26.493752,-40.162502
1,1761317799116,-0.08853444,0.12502499,9.745368,6.108648E-4,6.108648E-4,3.054324E-4,0.0038171033,0.0067343786,0.46603456,25.425001,-26.41875,-40.275
2,1761317800084,-0.078963146,0.12502499,9.7501545,-0.0,1.527162E-4,-3.054324E-4,0.003928486,0.0069655557,0.46615446,25.218752,-26.475,-40.36875
3,1761317800991,-0.07716853,0.12562318,9.74836,-1.527162E-4,1.527162E-4,-1.527162E-4,0.0039447155,0.006745087,0.46653515,25.181252,-26.56875,-40.29375
4,1761317802068,-0.08075777,0.12981063,9.747163,-3.054324E-4,-0.0036651888,-1.527162E-4,0.0039556082,0.0065732775,0.46693945,25.031252,-26.7,-40.3875
5,1761317802958,-0.08315059,0.12921242,9.753743,-6.108648E-4,-0.0013744457,1.527162E-4,0.003911512,0.006871521,0.46705252,25.0125,-26.7,-40.65
6,1761317803824,-0.08015956,0.12921242,9.745368,0.0015271619,0.0030543238,1.527162E-4,0.0040034205,0.0067210556,0.46745825,24.993752,-26.737501,-40.55625
7,1761317804740,-0.084346995,0.13160525,9.74836,0.0,-3.054324E-4,3.054324E-4,0.0038912343,0.0069068056,0.46748918,24.937502,-26.75625,-40.537502
8,1761317805673,-0.08135597,0.12921242,9.742377,0.0021380268,0.002290743,4.581486E-4,0.0040068445,0.006756182,0.46745366,25.06875,-26.7,-40.40625
9,1761317806599,-0.07776674,0.12861422,9.752547,3.054324E-4,-4.581486E-4,1.527162E-4,0.0040027844,0.0069035385,0.46751273,25.087502,-26.681252,-40.612503
1,1761317807625,-0.076570325,0.1268196,9.756734,-7.6358096E-4,-0.0018325944,-3.054324E-4,0.0037500095,0.006820591,0.4674226,25.050001,-26.812502,-40.443752
4,1761317808676,-0.08673982,0.1268196,9.731609,-0.00320704,-0.010079269,4.581486E-4,0.0039220103,0.006724394,0.4677512,25.125002,-26.831251,-40.36875
7,1761317809640,-0.076570325,0.13100705,9.75135,1.527162E-4,-3.054324E-4,0.0,0.003930471,0.006708647,0.46775746,25.125002,-26.831251,-40.443752
2,1761317810624,-0.07716853,0.12502499,9.7501545,1.527162E-4,6.108648E-4,-0.0,0.0039617876,0.0068849223,0.46783605,25.2,-26.60625,-40.48125
5,1761317811598,-0.07836494,0.12861422,9.75135,-1.527162E-4,-0.0,0.0,0.003940643,0.0070137666,0.46788365,25.406252,-26.437502,-40.3875
8,1761317812440,-0.08015956,0.13100705,9.753145,4.581486E-4,1.527162E-4,3.054324E-4,0.00397371,0.007957721,0.46751857,25.218752,-26.60625,-40.3875
3,1761317813327,-0.08015956,0.12861422,9.747761,4.581486E-4,9.162972E-4,3.054324E-4,0.003975858,0.006858175,0.46782383,24.093752,-27.0375,-39.675003
6,1761317814289,-0.08015956,0.12921242,9.754341,0.004581486,0.009010255,-0.0,0.003917616,0.0068928627,0.46782494,24.656252,-26.643751,-40.068752
9,1761317815175,-0.084346995,0.13280165,9.740582,-0.0010690134,-0.0015271619,-3.054324E-4,0.0038972464,0.006862563,0.4678081,25.143751,-26.400002,-40.4625
1,1761317816481,-0.10229317,0.12203395,9.766306,-0.0027488915,-0.007177661,-1.527162E-4,0.0035034763,0.00834743,0.46832135,25.275002,-26.5125,-40.59375
2,1761317818498,-0.096311115,0.12861422,9.746565,-3.054324E-4,-7.6358096E-4,1.527162E-4,0.0035779933,0.0071283174,0.46784484,25.275002,-26.643751,-40.237503
3,1761317819399,-0.08673982,0.12981063,9.748958,-0.0,-0.0,-0.0,0.003668662,0.007041652,0.46782988,25.125002,-26.643751,-40.29375
4,1761317820399,-0.08853444,0.1274178,9.7501545,0.0,4.581486E-4,0.0,0.0036889343,0.006887317,0.4682117,25.237501,-26.625002,-40.3875
5,1761317821305,-0.084346995,0.1274178,9.750752,1.527162E-4,1.527162E-4,1.527162E-4,0.00367752,0.0069443192,0.4689159,25.050001,-26.643751,-40.2
6,1761317822230,-0.08015956,0.12921242,9.747163,1.527162E-4,-3.054324E-4,0.0,0.0036890113,0.007109771,0.46898484,25.181252,-26.60625,-40.36875
7,1761317823196,-0.081954174,0.12622139,9.751948,1.527162E-4,1.527162E-4,-0.0,0.0037510826,0.007030169,0.46896657,25.143751,-26.531252,-40.425003
8,1761317824038,-0.08554341,0.12801601,9.754341,0.0,-1.527162E-4,0.0,0.0037470432,0.0069658053,0.46893978,25.1625,-26.550001,-40.518753
9,1761317824880,-0.083748795,0.12921242,9.754341,-6.108648E-4,-0.0013744457,1.527162E-4,0.0037247287,0.006938896,0.46892402,24.88125,-26.681252,-40.331253
1,1761317825830,-0.09032906,0.12203395,9.74836,0.0,3.054324E-4,3.054324E-4,0.0036342524,0.006970877,0.46891686,25.143751,-26.587502,-40.350002
4,1761317826763,-0.09092726,0.12801601,9.705887,-0.003817905,-0.010690134,4.581486E-4,0.0037014538,0.0070853815,0.46897778,25.2,-26.60625,-40.3875
7,1761317827799,-0.08075777,0.1268196,9.723833,-0.0018325944,-0.008246674,1.527162E-4,0.0037223878,0.0071523204,0.46862146,24.7875,-26.7,-40.0125
8,1761317828621,-0.08135597,0.123828575,9.75494,-4.581486E-4,-0.0010690134,1.527162E-4,0.0037218877,0.0071962452,0.46863905,25.2,-26.41875,-39.975002
5,1761317829525,-0.08015956,0.12562318,9.749556,-0.002290743,-0.0035124724,-1.527162E-4,0.0037950368,0.0070856414,0.4686107,25.650002,-26.362501,-40.18125
2,1761317830383,-0.08853444,0.12323037,9.754341,-7.6358096E-4,-0.0024434591,4.581486E-4,0.0037283483,0.006945224,0.46853924,25.687502,-26.475,-40.443752
3,1761317832230,-0.08733802,0.124426775,9.74836,3.054324E-4,1.527162E-4,3.054324E-4,0.003818966,0.0067727515,0.4684897,25.650002,-26.41875,-40.425003
6,1761317833147,-0.076570325,0.124426775,9.7609215,-0.0035124724,-0.0065667965,1.527162E-4,0.0038098756,0.007154193,0.46864164,25.425001,-26.60625,-40.275
9,1761317834095,-0.078963146,0.124426775,9.7501545,4.581486E-4,-0.0,3.054324E-4,0.003847692,0.006866805,0.46853405,25.0125,-26.625002,-40.537502
9,1761317835374,-0.09750752,0.13998012,9.731011,7.6358096E-4,0.0024434591,-1.527162E-4,0.0038200873,0.0067659165,0.46848717,25.48125,-26.41875,-40.40625
6,1761317836223,-0.08793623,0.12981063,9.725029,0.0030543238,0.0059559317,-1.527162E-4,0.003807323,0.006660924,0.46896127,25.5375,-26.41875,-40.36875
3,1761317837096,-0.08015956,0.12323037,9.751948,-3.054324E-4,3.054324E-4,-0.0,0.0038026995,0.0067377924,0.4687617,25.10625,-26.643751,-40.2
2,1761317838063,-0.081954174,0.12502499,9.747761,1.527162E-4,0.0,1.527162E-4,0.0037115167,0.0066708764,0.46871454,25.031252,-26.718752,-40.443752
5,1761317838912,-0.08554341,0.12143575,9.754341,-9.162972E-4,-0.0019853106,1.527162E-4,0.003787636,0.0067968313,0.4687822,25.06875,-26.75625,-40.631252
8,1761317840397,-0.081954174,0.13220344,9.742377,-3.054324E-4,1.527162E-4,-1.527162E-4,0.003730161,0.0065448894,0.46866783,25.125002,-26.56875,-40.425003
7,1761317841304,-0.07836494,0.12921242,9.746565,3.054324E-4,7.6358096E-4,1.527162E-4,0.0037509208,0.006722701,0.46874416,25.050001,-26.6625,-40.55625
4,1761317842278,-0.08015956,0.12502499,9.750752,6.108648E-4,-4.581486E-4,1.527162E-4,0.0037685144,0.006464372,0.46904722,25.1625,-26.531252,-40.537502
1,1761317843137,-0.08075777,0.11425728,9.752547,0.0,0.0015271619,-0.0,0.0037212214,0.006917291,0.4692425,25.0125,-26.6625,-40.5
1,1761317844728,-0.08255238,0.12143575,9.746565,-3.054324E-4,3.054324E-4,-1.527162E-4,0.003663188,0.0070017986,0.4692636,25.275002,-26.643751,-40.443752
2,1761317845736,-0.111864455,0.148355,9.7298155,0.0030543238,0.009162972,0.0010690134,0.003404092,0.007606082,0.4694486,25.312502,-26.625002,-40.40625
3,1761317846670,-0.09451649,0.12981063,9.753145,0.0013744457,0.0027488915,-1.527162E-4,0.0037087847,0.0071548033,0.46942678,25.331251,-26.718752,-40.425003
6,1761317847561,-0.08673982,0.12981063,9.753743,0.0,0.0,1.527162E-4,0.0038459199,0.0072052362,0.46942094,25.125002,-26.625002,-40.331253
